Genus_id	Kingdom	Phylum	Class	Order	Family	Genus
COG0527	Bacteria	Proteobacteria	E	E	E	E
COG0528	Bacteria	Proteobacteria	F	F	F	F
COG0529	Bacteria	Proteobacteria	P	P	P	P
COG0530	Bacteria	Proteobacteria	P	P	P	P
COG0531	Bacteria	Proteobacteria	E	E	E	E
COG0532	Bacteria	Proteobacteria	J	J	J	J
COG0533	Bacteria	Proteobacteria	O	O	O	O
COG0534	Bacteria	Proteobacteria	V	V	V	V
COG0535	Bacteria	Proteobacteria	R	R	R	R
COG0536	Bacteria	Proteobacteria	R	R	R	R
COG0537	Bacteria	Proteobacteria	FG	FG	FG	FG
COG0538	Bacteria	Proteobacteria	C	C	C	C
COG0539	Bacteria	Proteobacteria	J	J	J	J
COG0540	Bacteria	Proteobacteria	F	F	F	F
COG0541	Bacteria	Proteobacteria	U	U	U	U
COG0542	Bacteria	Proteobacteria	O	O	O	O
COG0543	Bacteria	Proteobacteria	C	C	C	C
COG0544	Bacteria	Proteobacteria	O	O	O	O
COG0545	Bacteria	Proteobacteria	O	O	O	O
COG0546	Bacteria	Proteobacteria	R	R	R	R
COG0547	Bacteria	Proteobacteria	E	E	E	E
COG0548	Bacteria	Proteobacteria	E	E	E	E
COG0549	Bacteria	Proteobacteria	E	E	E	E
COG0550	Bacteria	Proteobacteria	L	L	L	L
COG0551	Bacteria	Proteobacteria	L	L	L	L
COG0552	Bacteria	Proteobacteria	U	U	U	U
COG0553	Bacteria	Proteobacteria	L	L	L	L
COG0554	Bacteria	Proteobacteria	C	C	C	C
COG0555	Bacteria	Proteobacteria	P	P	P	P
COG0556	Bacteria	Proteobacteria	L	L	L	L
COG0557	Bacteria	Proteobacteria	K	K	K	K
COG0558	Bacteria	Proteobacteria	I	I	I	I
COG0559	Bacteria	Proteobacteria	E	E	E	E
COG0560	Bacteria	Proteobacteria	E	E	E	E
COG0561	Bacteria	Proteobacteria	R	R	R	R
COG0562	Bacteria	Proteobacteria	M	M	M	M
COG0563	Bacteria	Proteobacteria	F	F	F	F
COG0564	Bacteria	Proteobacteria	J	J	J	J
COG0565	Bacteria	Proteobacteria	J	J	J	J
COG0566	Bacteria	Proteobacteria	J	J	J	J
COG0567	Bacteria	Proteobacteria	C	C	C	C
COG0568	Bacteria	Proteobacteria	K	K	K	K
COG0569	Bacteria	Proteobacteria	P	P	P	P
COG0571	Bacteria	Proteobacteria	K	K	K	K
COG0572	Bacteria	Proteobacteria	F	F	F	F
COG0573	Bacteria	Proteobacteria	P	P	P	P
COG0574	Bacteria	Proteobacteria	G	G	G	G
COG0575	Bacteria	Proteobacteria	I	I	I	I
COG0576	Bacteria	Proteobacteria	O	O	O	O
COG0577	Bacteria	Proteobacteria	V	V	V	V
COG0578	Bacteria	Proteobacteria	C	C	C	C
COG0579	Bacteria	Proteobacteria	C	C	C	C
COG0580	Bacteria	Proteobacteria	G	G	G	G
COG0581	Bacteria	Proteobacteria	P	P	P	P
COG0582	Bacteria	Proteobacteria	L	L	L	L
COG0583	Bacteria	Proteobacteria	K	K	K	K
COG0584	Bacteria	Proteobacteria	C	C	C	C
COG0585	Bacteria	Proteobacteria	S	S	S	S
COG0586	Bacteria	Proteobacteria	S	S	S	S
COG0587	Bacteria	Proteobacteria	L	L	L	L
COG0588	Bacteria	Proteobacteria	G	G	G	G
COG0589	Bacteria	Proteobacteria	T	T	T	T
COG0590	Bacteria	Proteobacteria	FJ	FJ	FJ	FJ
COG0591	Bacteria	Proteobacteria	E	E	E	E
COG0592	Bacteria	Proteobacteria	L	L	L	L
COG0593	Bacteria	Proteobacteria	L	L	L	L
COG0594	Bacteria	Proteobacteria	J	J	J	J
COG0595	Bacteria	Proteobacteria	R	R	R	R
COG0596	Bacteria	Proteobacteria	R	R	R	R
COG0597	Bacteria	Proteobacteria	MU	MU	MU	MU
COG0598	Bacteria	Proteobacteria	P	P	P	P
COG0599	Bacteria	Proteobacteria	S	S	S	S
COG0600	Bacteria	Proteobacteria	P	P	P	P
COG0601	Bacteria	Proteobacteria	P	P	P	P
COG0602	Bacteria	Proteobacteria	O	O	O	O
COG0603	Bacteria	Proteobacteria	R	R	R	R
COG0604	Bacteria	Proteobacteria	C	C	C	C
COG0605	Bacteria	Proteobacteria	P	P	P	P
COG0606	Bacteria	Proteobacteria	O	O	O	O
COG0607	Bacteria	Proteobacteria	P	P	P	P
COG0608	Bacteria	Proteobacteria	L	L	L	L
COG0609	Bacteria	Proteobacteria	P	P	P	P
COG0610	Bacteria	Proteobacteria	V	V	V	V
COG0611	Bacteria	Proteobacteria	H	H	H	H
COG0612	Bacteria	Proteobacteria	O	O	O	O
COG0613	Bacteria	Proteobacteria	S	S	S	S
COG0614	Bacteria	Proteobacteria	P	P	P	P
COG0615	Bacteria	Proteobacteria	IM	IM	IM	IM
COG0616	Bacteria	Proteobacteria	OU	OU	OU	OU
COG0617	Bacteria	Proteobacteria	J	J	J	J
COG0618	Bacteria	Proteobacteria	R	R	R	R
COG0619	Bacteria	Proteobacteria	P	P	P	P
COG0620	Bacteria	Proteobacteria	E	E	E	E
COG0621	Bacteria	Proteobacteria	J	J	J	J
COG0622	Bacteria	Proteobacteria	R	R	R	R
COG0623	Bacteria	Proteobacteria	I	I	I	I
COG0624	Bacteria	Proteobacteria	E	E	E	E
COG0625	Bacteria	Proteobacteria	O	O	O	O
COG0626	Bacteria	Proteobacteria	E	E	E	E
COG0627	Bacteria	Proteobacteria	R	R	R	R
COG0628	Bacteria	Proteobacteria	S	S	S	S
COG0629	Bacteria	Proteobacteria	L	L	L	L
COG0630	Bacteria	Proteobacteria	U	U	U	U
COG0631	Bacteria	Proteobacteria	T	T	T	T
COG0632	Bacteria	Proteobacteria	L	L	L	L
COG0633	Bacteria	Proteobacteria	C	C	C	C
COG0634	Bacteria	Proteobacteria	F	F	F	F
COG0635	Bacteria	Proteobacteria	H	H	H	H
COG0636	Bacteria	Proteobacteria	C	C	C	C
COG0637	Bacteria	Proteobacteria	R	R	R	R
COG0638	Bacteria	Proteobacteria	O	O	O	O
COG0639	Bacteria	Proteobacteria	T	T	T	T
COG0640	Bacteria	Proteobacteria	K	K	K	K
COG0641	Bacteria	Proteobacteria	R	R	R	R
COG0642	Bacteria	Proteobacteria	T	T	T	T
COG0643	Bacteria	Proteobacteria	T	T	T	T
COG0644	Bacteria	Proteobacteria	C	C	C	C
COG0645	Bacteria	Proteobacteria	S	S	S	S
COG0646	Bacteria	Proteobacteria	E	E	E	E
COG0647	Bacteria	Proteobacteria	G	G	G	G
COG0648	Bacteria	Proteobacteria	L	L	L	L
COG0649	Bacteria	Proteobacteria	C	C	C	C
COG0650	Bacteria	Proteobacteria	C	C	C	C
COG0651	Bacteria	Proteobacteria	CP	CP	CP	CP
COG0652	Bacteria	Proteobacteria	O	O	O	O
COG0653	Bacteria	Proteobacteria	U	U	U	U
COG0654	Bacteria	Proteobacteria	CH	CH	CH	CH
COG0655	Bacteria	Proteobacteria	R	R	R	R
COG0656	Bacteria	Proteobacteria	R	R	R	R
COG0657	Bacteria	Proteobacteria	I	I	I	I
COG0658	Bacteria	Proteobacteria	R	R	R	R
COG0659	Bacteria	Proteobacteria	P	P	P	P
COG0661	Bacteria	Proteobacteria	R	R	R	R
COG0662	Bacteria	Proteobacteria	G	G	G	G
COG0663	Bacteria	Proteobacteria	R	R	R	R
COG0664	Bacteria	Proteobacteria	T	T	T	T
COG0665	Bacteria	Proteobacteria	E	E	E	E
COG0666	Bacteria	Proteobacteria	R	R	R	R
COG0667	Bacteria	Proteobacteria	C	C	C	C
COG0668	Bacteria	Proteobacteria	M	M	M	M
COG0669	Bacteria	Proteobacteria	H	H	H	H
COG0670	Bacteria	Proteobacteria	S	S	S	S
COG0671	Bacteria	Proteobacteria	I	I	I	I
COG0672	Bacteria	Proteobacteria	P	P	P	P
COG0673	Bacteria	Proteobacteria	R	R	R	R
COG0675	Bacteria	Proteobacteria	L	L	L	L
COG0676	Bacteria	Proteobacteria	G	G	G	G
COG0677	Bacteria	Proteobacteria	M	M	M	M
COG0678	Bacteria	Proteobacteria	O	O	O	O
COG0679	Bacteria	Proteobacteria	R	R	R	R
COG0680	Bacteria	Proteobacteria	C	C	C	C
COG0681	Bacteria	Proteobacteria	U	U	U	U
COG0682	Bacteria	Proteobacteria	M	M	M	M
COG0683	Bacteria	Proteobacteria	E	E	E	E
COG0684	Bacteria	Proteobacteria	H	H	H	H
COG0685	Bacteria	Proteobacteria	E	E	E	E
COG0686	Bacteria	Proteobacteria	E	E	E	E
COG0687	Bacteria	Proteobacteria	E	E	E	E
COG0688	Bacteria	Proteobacteria	I	I	I	I
COG0689	Bacteria	Proteobacteria	J	J	J	J
COG0690	Bacteria	Proteobacteria	U	U	U	U
COG0691	Bacteria	Proteobacteria	O	O	O	O
COG0692	Bacteria	Proteobacteria	L	L	L	L
COG0693	Bacteria	Proteobacteria	R	R	R	R
COG0694	Bacteria	Proteobacteria	O	O	O	O
COG0695	Bacteria	Proteobacteria	O	O	O	O
COG0696	Bacteria	Proteobacteria	G	G	G	G
COG0697	Bacteria	Proteobacteria	EG	EG	EG	EG
COG0698	Bacteria	Proteobacteria	G	G	G	G
COG0699	Bacteria	Proteobacteria	R	R	R	R
COG0700	Bacteria	Proteobacteria	S	S	S	S
COG0701	Bacteria	Proteobacteria	R	R	R	R
COG0702	Bacteria	Proteobacteria	GM	GM	GM	GM
COG0703	Bacteria	Proteobacteria	E	E	E	E
COG0704	Bacteria	Proteobacteria	P	P	P	P
COG0705	Bacteria	Proteobacteria	R	R	R	R
COG0706	Bacteria	Proteobacteria	U	U	U	U
COG0707	Bacteria	Proteobacteria	M	M	M	M
COG0708	Bacteria	Proteobacteria	L	L	L	L
COG0709	Bacteria	Proteobacteria	E	E	E	E
COG0710	Bacteria	Proteobacteria	E	E	E	E
COG0711	Bacteria	Proteobacteria	C	C	C	C
COG0712	Bacteria	Proteobacteria	C	C	C	C
COG0713	Bacteria	Proteobacteria	C	C	C	C
COG0714	Bacteria	Proteobacteria	R	R	R	R
COG0715	Bacteria	Proteobacteria	P	P	P	P
COG0716	Bacteria	Proteobacteria	C	C	C	C
COG0717	Bacteria	Proteobacteria	F	F	F	F
COG0718	Bacteria	Proteobacteria	S	S	S	S
COG0719	Bacteria	Proteobacteria	O	O	O	O
COG0720	Bacteria	Proteobacteria	H	H	H	H
COG0721	Bacteria	Proteobacteria	J	J	J	J
COG0722	Bacteria	Proteobacteria	E	E	E	E
COG0723	Bacteria	Proteobacteria	C	C	C	C
COG0724	Bacteria	Proteobacteria	R	R	R	R
COG0725	Bacteria	Proteobacteria	P	P	P	P
COG0726	Bacteria	Proteobacteria	G	G	G	G
COG0727	Bacteria	Proteobacteria	S	S	S	S
COG0728	Bacteria	Proteobacteria	R	R	R	R
COG0729	Bacteria	Proteobacteria	M	M	M	M
COG0730	Bacteria	Proteobacteria	S	S	S	S
COG0731	Bacteria	Proteobacteria	C	C	C	C
COG0732	Bacteria	Proteobacteria	V	V	V	V
COG0733	Bacteria	Proteobacteria	P	P	P	P
COG0735	Bacteria	Proteobacteria	K	K	K	K
COG0736	Bacteria	Proteobacteria	I	I	I	I
COG0737	Bacteria	Proteobacteria	F	F	F	F
COG0738	Bacteria	Proteobacteria	G	G	G	G
COG0739	Bacteria	Proteobacteria	M	M	M	M
COG0740	Bacteria	Proteobacteria	O	O	O	O
COG0741	Bacteria	Proteobacteria	M	M	M	M
COG0742	Bacteria	Proteobacteria	L	L	L	L
COG0743	Bacteria	Proteobacteria	I	I	I	I
COG0744	Bacteria	Proteobacteria	M	M	M	M
COG0745	Bacteria	Proteobacteria	T	T	T	T
COG0746	Bacteria	Proteobacteria	H	H	H	H
COG0747	Bacteria	Proteobacteria	E	E	E	E
COG0748	Bacteria	Proteobacteria	P	P	P	P
COG0749	Bacteria	Proteobacteria	L	L	L	L
COG0750	Bacteria	Proteobacteria	M	M	M	M
COG0751	Bacteria	Proteobacteria	J	J	J	J
COG0752	Bacteria	Proteobacteria	J	J	J	J
COG0753	Bacteria	Proteobacteria	P	P	P	P
COG0754	Bacteria	Proteobacteria	E	E	E	E
COG0755	Bacteria	Proteobacteria	O	O	O	O
COG0756	Bacteria	Proteobacteria	F	F	F	F
COG0757	Bacteria	Proteobacteria	E	E	E	E
COG0758	Bacteria	Proteobacteria	L	L	L	L
COG0759	Bacteria	Proteobacteria	S	S	S	S
COG0760	Bacteria	Proteobacteria	O	O	O	O
COG0761	Bacteria	Proteobacteria	I	I	I	I
COG0762	Bacteria	Proteobacteria	S	S	S	S
COG0763	Bacteria	Proteobacteria	M	M	M	M
COG0764	Bacteria	Proteobacteria	I	I	I	I
COG0765	Bacteria	Proteobacteria	E	E	E	E
COG0766	Bacteria	Proteobacteria	M	M	M	M
COG0767	Bacteria	Proteobacteria	Q	Q	Q	Q
COG0768	Bacteria	Proteobacteria	M	M	M	M
COG0769	Bacteria	Proteobacteria	M	M	M	M
COG0770	Bacteria	Proteobacteria	M	M	M	M
COG0771	Bacteria	Proteobacteria	M	M	M	M
COG0772	Bacteria	Proteobacteria	D	D	D	D
COG0773	Bacteria	Proteobacteria	M	M	M	M
COG0774	Bacteria	Proteobacteria	M	M	M	M
COG0775	Bacteria	Proteobacteria	F	F	F	F
COG0776	Bacteria	Proteobacteria	L	L	L	L
COG0777	Bacteria	Proteobacteria	I	I	I	I
COG0778	Bacteria	Proteobacteria	C	C	C	C
COG0779	Bacteria	Proteobacteria	S	S	S	S
COG0780	Bacteria	Proteobacteria	R	R	R	R
COG0781	Bacteria	Proteobacteria	K	K	K	K
COG0782	Bacteria	Proteobacteria	K	K	K	K
COG0783	Bacteria	Proteobacteria	P	P	P	P
COG0784	Bacteria	Proteobacteria	T	T	T	T
COG0786	Bacteria	Proteobacteria	E	E	E	E
COG0787	Bacteria	Proteobacteria	M	M	M	M
COG0788	Bacteria	Proteobacteria	F	F	F	F
COG0789	Bacteria	Proteobacteria	K	K	K	K
COG0790	Bacteria	Proteobacteria	R	R	R	R
COG0791	Bacteria	Proteobacteria	M	M	M	M
COG0792	Bacteria	Proteobacteria	L	L	L	L
COG0793	Bacteria	Proteobacteria	M	M	M	M
COG0794	Bacteria	Proteobacteria	M	M	M	M
COG0795	Bacteria	Proteobacteria	R	R	R	R
COG0796	Bacteria	Proteobacteria	M	M	M	M
COG0797	Bacteria	Proteobacteria	M	M	M	M
COG0798	Bacteria	Proteobacteria	P	P	P	P
COG0799	Bacteria	Proteobacteria	S	S	S	S
COG0800	Bacteria	Proteobacteria	G	G	G	G
COG0801	Bacteria	Proteobacteria	H	H	H	H
COG0802	Bacteria	Proteobacteria	R	R	R	R
COG0803	Bacteria	Proteobacteria	P	P	P	P
COG0804	Bacteria	Proteobacteria	E	E	E	E
COG0805	Bacteria	Proteobacteria	U	U	U	U
COG0806	Bacteria	Proteobacteria	J	J	J	J
COG0807	Bacteria	Proteobacteria	H	H	H	H
COG0809	Bacteria	Proteobacteria	J	J	J	J
COG0810	Bacteria	Proteobacteria	M	M	M	M
COG0811	Bacteria	Proteobacteria	U	U	U	U
COG0812	Bacteria	Proteobacteria	M	M	M	M
COG0813	Bacteria	Proteobacteria	F	F	F	F
COG0814	Bacteria	Proteobacteria	E	E	E	E
COG0815	Bacteria	Proteobacteria	M	M	M	M
COG0816	Bacteria	Proteobacteria	L	L	L	L
COG0817	Bacteria	Proteobacteria	L	L	L	L
COG0818	Bacteria	Proteobacteria	M	M	M	M
COG0819	Bacteria	Proteobacteria	K	K	K	K
COG0820	Bacteria	Proteobacteria	J	J	J	J
COG0821	Bacteria	Proteobacteria	I	I	I	I
COG0822	Bacteria	Proteobacteria	C	C	C	C
COG0823	Bacteria	Proteobacteria	U	U	U	U
COG0824	Bacteria	Proteobacteria	R	R	R	R
COG0825	Bacteria	Proteobacteria	I	I	I	I
COG0826	Bacteria	Proteobacteria	O	O	O	O
COG0827	Bacteria	Proteobacteria	L	L	L	L
COG0828	Bacteria	Proteobacteria	J	J	J	J
COG0829	Bacteria	Proteobacteria	O	O	O	O
COG0830	Bacteria	Proteobacteria	O	O	O	O
COG0831	Bacteria	Proteobacteria	E	E	E	E
COG0832	Bacteria	Proteobacteria	E	E	E	E
COG0833	Bacteria	Proteobacteria	E	E	E	E
COG0834	Bacteria	Proteobacteria	E	E	E	E
COG0835	Bacteria	Proteobacteria	NT	NT	NT	NT
COG0836	Bacteria	Proteobacteria	M	M	M	M
COG0837	Bacteria	Proteobacteria	G	G	G	G
COG0838	Bacteria	Proteobacteria	C	C	C	C
COG0839	Bacteria	Proteobacteria	C	C	C	C
COG0840	Bacteria	Proteobacteria	NT	NT	NT	NT
COG0841	Bacteria	Proteobacteria	P	P	P	P
COG0842	Bacteria	Proteobacteria	V	V	V	V
COG0843	Bacteria	Proteobacteria	C	C	C	C
COG0845	Bacteria	Proteobacteria	M	M	M	M
COG0846	Bacteria	Proteobacteria	K	K	K	K
COG0847	Bacteria	Proteobacteria	L	L	L	L
COG0848	Bacteria	Proteobacteria	U	U	U	U
COG0849	Bacteria	Proteobacteria	D	D	D	D
COG0850	Bacteria	Proteobacteria	D	D	D	D
COG0851	Bacteria	Proteobacteria	D	D	D	D
COG0852	Bacteria	Proteobacteria	C	C	C	C
COG0853	Bacteria	Proteobacteria	H	H	H	H
COG0854	Bacteria	Proteobacteria	H	H	H	H
COG0855	Bacteria	Proteobacteria	P	P	P	P
COG0858	Bacteria	Proteobacteria	J	J	J	J
COG0859	Bacteria	Proteobacteria	M	M	M	M
COG0860	Bacteria	Proteobacteria	M	M	M	M
COG0861	Bacteria	Proteobacteria	P	P	P	P
COG0863	Bacteria	Proteobacteria	L	L	L	L
COG0864	Bacteria	Proteobacteria	K	K	K	K
COG1001	Bacteria	Proteobacteria	F	F	F	F
COG1002	Bacteria	Proteobacteria	V	V	V	V
COG1003	Bacteria	Proteobacteria	E	E	E	E
COG1004	Bacteria	Proteobacteria	M	M	M	M
COG1005	Bacteria	Proteobacteria	C	C	C	C
COG1006	Bacteria	Proteobacteria	P	P	P	P
COG1007	Bacteria	Proteobacteria	C	C	C	C
COG1008	Bacteria	Proteobacteria	C	C	C	C
COG1009	Bacteria	Proteobacteria	C	C	C	C
COG1010	Bacteria	Proteobacteria	H	H	H	H
COG1011	Bacteria	Proteobacteria	R	R	R	R
COG1012	Bacteria	Proteobacteria	C	C	C	C
COG1013	Bacteria	Proteobacteria	C	C	C	C
COG1015	Bacteria	Proteobacteria	G	G	G	G
COG1017	Bacteria	Proteobacteria	C	C	C	C
COG1018	Bacteria	Proteobacteria	C	C	C	C
COG1019	Bacteria	Proteobacteria	H	H	H	H
COG1020	Bacteria	Proteobacteria	Q	Q	Q	Q
COG1021	Bacteria	Proteobacteria	Q	Q	Q	Q
COG1022	Bacteria	Proteobacteria	I	I	I	I
COG1023	Bacteria	Proteobacteria	G	G	G	G
COG1024	Bacteria	Proteobacteria	I	I	I	I
COG1025	Bacteria	Proteobacteria	O	O	O	O
COG1026	Bacteria	Proteobacteria	O	O	O	O
COG1027	Bacteria	Proteobacteria	E	E	E	E
COG1028	Bacteria	Proteobacteria	IQ	IQ	IQ	IQ
COG1030	Bacteria	Proteobacteria	O	O	O	O
COG1032	Bacteria	Proteobacteria	C	C	C	C
COG1033	Bacteria	Proteobacteria	R	R	R	R
COG1034	Bacteria	Proteobacteria	C	C	C	C
COG1038	Bacteria	Proteobacteria	C	C	C	C
COG1040	Bacteria	Proteobacteria	R	R	R	R
COG1041	Bacteria	Proteobacteria	L	L	L	L
COG1042	Bacteria	Proteobacteria	C	C	C	C
COG1043	Bacteria	Proteobacteria	M	M	M	M
COG1044	Bacteria	Proteobacteria	M	M	M	M
COG1045	Bacteria	Proteobacteria	E	E	E	E
COG1047	Bacteria	Proteobacteria	O	O	O	O
COG1048	Bacteria	Proteobacteria	C	C	C	C
COG1049	Bacteria	Proteobacteria	C	C	C	C
COG1051	Bacteria	Proteobacteria	F	F	F	F
COG1052	Bacteria	Proteobacteria	C	C	C	C
COG1053	Bacteria	Proteobacteria	C	C	C	C
COG1054	Bacteria	Proteobacteria	R	R	R	R
COG1055	Bacteria	Proteobacteria	P	P	P	P
COG1057	Bacteria	Proteobacteria	H	H	H	H
COG1058	Bacteria	Proteobacteria	H	H	H	H
COG1060	Bacteria	Proteobacteria	H	H	H	H
COG1061	Bacteria	Proteobacteria	L	L	L	L
COG1062	Bacteria	Proteobacteria	C	C	C	C
COG1063	Bacteria	Proteobacteria	C	C	C	C
COG1064	Bacteria	Proteobacteria	C	C	C	C
COG1066	Bacteria	Proteobacteria	O	O	O	O
COG1067	Bacteria	Proteobacteria	O	O	O	O
COG1069	Bacteria	Proteobacteria	G	G	G	G
COG1070	Bacteria	Proteobacteria	G	G	G	G
COG1071	Bacteria	Proteobacteria	C	C	C	C
COG1072	Bacteria	Proteobacteria	H	H	H	H
COG1073	Bacteria	Proteobacteria	R	R	R	R
COG1074	Bacteria	Proteobacteria	L	L	L	L
COG1075	Bacteria	Proteobacteria	R	R	R	R
COG1076	Bacteria	Proteobacteria	O	O	O	O
COG1077	Bacteria	Proteobacteria	D	D	D	D
COG1078	Bacteria	Proteobacteria	R	R	R	R
COG1079	Bacteria	Proteobacteria	R	R	R	R
COG1080	Bacteria	Proteobacteria	G	G	G	G
COG1082	Bacteria	Proteobacteria	G	G	G	G
COG1083	Bacteria	Proteobacteria	M	M	M	M
COG1084	Bacteria	Proteobacteria	R	R	R	R
COG1085	Bacteria	Proteobacteria	G	G	G	G
COG1086	Bacteria	Proteobacteria	M	M	M	M
COG1087	Bacteria	Proteobacteria	M	M	M	M
COG1088	Bacteria	Proteobacteria	M	M	M	M
COG1089	Bacteria	Proteobacteria	M	M	M	M
COG1090	Bacteria	Proteobacteria	R	R	R	R
COG1091	Bacteria	Proteobacteria	M	M	M	M
COG1092	Bacteria	Proteobacteria	R	R	R	R
COG1093	Bacteria	Proteobacteria	J	J	J	J
COG1094	Bacteria	Proteobacteria	R	R	R	R
COG1095	Bacteria	Proteobacteria	K	K	K	K
COG1096	Bacteria	Proteobacteria	J	J	J	J
COG1097	Bacteria	Proteobacteria	J	J	J	J
COG1098	Bacteria	Proteobacteria	J	J	J	J
COG1099	Bacteria	Proteobacteria	R	R	R	R
COG1100	Bacteria	Proteobacteria	R	R	R	R
COG1104	Bacteria	Proteobacteria	E	E	E	E
COG1105	Bacteria	Proteobacteria	G	G	G	G
COG1106	Bacteria	Proteobacteria	S	S	S	S
COG1108	Bacteria	Proteobacteria	P	P	P	P
COG1109	Bacteria	Proteobacteria	G	G	G	G
COG1111	Bacteria	Proteobacteria	L	L	L	L
COG1112	Bacteria	Proteobacteria	L	L	L	L
COG1113	Bacteria	Proteobacteria	E	E	E	E
COG1114	Bacteria	Proteobacteria	E	E	E	E
COG1115	Bacteria	Proteobacteria	E	E	E	E
COG1116	Bacteria	Proteobacteria	P	P	P	P
COG1117	Bacteria	Proteobacteria	P	P	P	P
COG1118	Bacteria	Proteobacteria	P	P	P	P
COG1119	Bacteria	Proteobacteria	P	P	P	P
COG1120	Bacteria	Proteobacteria	P	P	P	P
COG1121	Bacteria	Proteobacteria	P	P	P	P
COG1122	Bacteria	Proteobacteria	P	P	P	P
COG1123	Bacteria	Proteobacteria	R	R	R	R
COG1124	Bacteria	Proteobacteria	EP	EP	EP	EP
COG1125	Bacteria	Proteobacteria	E	E	E	E
COG1126	Bacteria	Proteobacteria	E	E	E	E
COG1127	Bacteria	Proteobacteria	Q	Q	Q	Q
COG1129	Bacteria	Proteobacteria	P	P	P	P
COG1131	Bacteria	Proteobacteria	V	V	V	V
COG1132	Bacteria	Proteobacteria	V	V	V	V
COG1133	Bacteria	Proteobacteria	I	I	I	I
COG1134	Bacteria	Proteobacteria	GM	GM	GM	GM
COG1135	Bacteria	Proteobacteria	P	P	P	P
COG1136	Bacteria	Proteobacteria	V	V	V	V
COG1137	Bacteria	Proteobacteria	R	R	R	R
COG1138	Bacteria	Proteobacteria	O	O	O	O
COG1139	Bacteria	Proteobacteria	C	C	C	C
COG1140	Bacteria	Proteobacteria	C	C	C	C
COG1141	Bacteria	Proteobacteria	C	C	C	C
COG1142	Bacteria	Proteobacteria	C	C	C	C
COG1143	Bacteria	Proteobacteria	C	C	C	C
COG1145	Bacteria	Proteobacteria	C	C	C	C
COG1146	Bacteria	Proteobacteria	C	C	C	C
COG1151	Bacteria	Proteobacteria	C	C	C	C
COG1154	Bacteria	Proteobacteria	H	H	H	H
COG1155	Bacteria	Proteobacteria	C	C	C	C
COG1156	Bacteria	Proteobacteria	C	C	C	C
COG1157	Bacteria	Proteobacteria	NU	NU	NU	NU
COG1158	Bacteria	Proteobacteria	K	K	K	K
COG1159	Bacteria	Proteobacteria	R	R	R	R
COG1160	Bacteria	Proteobacteria	R	R	R	R
COG1161	Bacteria	Proteobacteria	R	R	R	R
COG1162	Bacteria	Proteobacteria	R	R	R	R
COG1163	Bacteria	Proteobacteria	R	R	R	R
COG1164	Bacteria	Proteobacteria	E	E	E	E
COG1165	Bacteria	Proteobacteria	H	H	H	H
COG1166	Bacteria	Proteobacteria	E	E	E	E
COG1167	Bacteria	Proteobacteria	K	K	K	K
COG1168	Bacteria	Proteobacteria	E	E	E	E
COG1169	Bacteria	Proteobacteria	H	H	H	H
COG1171	Bacteria	Proteobacteria	E	E	E	E
COG1172	Bacteria	Proteobacteria	G	G	G	G
COG1173	Bacteria	Proteobacteria	P	P	P	P
COG1174	Bacteria	Proteobacteria	E	E	E	E
COG1175	Bacteria	Proteobacteria	P	P	P	P
COG1176	Bacteria	Proteobacteria	P	P	P	P
COG1177	Bacteria	Proteobacteria	P	P	P	P
COG1178	Bacteria	Proteobacteria	P	P	P	P
COG1179	Bacteria	Proteobacteria	H	H	H	H
COG1180	Bacteria	Proteobacteria	O	O	O	O
COG1181	Bacteria	Proteobacteria	M	M	M	M
COG1182	Bacteria	Proteobacteria	I	I	I	I
COG1183	Bacteria	Proteobacteria	I	I	I	I
COG1184	Bacteria	Proteobacteria	J	J	J	J
COG1185	Bacteria	Proteobacteria	J	J	J	J
COG1186	Bacteria	Proteobacteria	J	J	J	J
COG1187	Bacteria	Proteobacteria	J	J	J	J
COG1188	Bacteria	Proteobacteria	J	J	J	J
COG1190	Bacteria	Proteobacteria	J	J	J	J
COG1191	Bacteria	Proteobacteria	K	K	K	K
COG1192	Bacteria	Proteobacteria	D	D	D	D
COG1193	Bacteria	Proteobacteria	L	L	L	L
COG1194	Bacteria	Proteobacteria	L	L	L	L
COG1195	Bacteria	Proteobacteria	L	L	L	L
COG1196	Bacteria	Proteobacteria	D	D	D	D
COG1197	Bacteria	Proteobacteria	L	L	L	L
COG1198	Bacteria	Proteobacteria	L	L	L	L
COG1199	Bacteria	Proteobacteria	L	L	L	L
COG1200	Bacteria	Proteobacteria	L	L	L	L
COG1201	Bacteria	Proteobacteria	L	L	L	L
COG1203	Bacteria	Proteobacteria	L	L	L	L
COG1204	Bacteria	Proteobacteria	L	L	L	L
COG1205	Bacteria	Proteobacteria	L	L	L	L
COG1206	Bacteria	Proteobacteria	J	J	J	J
COG1207	Bacteria	Proteobacteria	M	M	M	M
COG1208	Bacteria	Proteobacteria	M	M	M	M
COG1209	Bacteria	Proteobacteria	M	M	M	M
COG1210	Bacteria	Proteobacteria	M	M	M	M
COG1211	Bacteria	Proteobacteria	I	I	I	I
COG1212	Bacteria	Proteobacteria	M	M	M	M
COG1213	Bacteria	Proteobacteria	M	M	M	M
COG1214	Bacteria	Proteobacteria	O	O	O	O
COG1215	Bacteria	Proteobacteria	M	M	M	M
COG1216	Bacteria	Proteobacteria	M	M	M	M
COG1217	Bacteria	Proteobacteria	T	T	T	T
COG1218	Bacteria	Proteobacteria	P	P	P	P
