x;Kingdom;Phylum;Class;Order;Family;Genus
ASV3818;Bacteria;Cyanobacteria/Chloroplast;NA;NA;NA;NA
ASV3819;Bacteria;NA;NA;NA;NA;NA
ASV3820;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
ASV3821;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Gordonia
ASV3822;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum
ASV3823;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema
ASV3824;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Parasegetibacter
ASV3825;Bacteria;Actinobacteria;Actinobacteria;Gaiellales;Gaiellaceae;Gaiella
ASV3826;Bacteria;NA;NA;NA;NA;NA
ASV3827;Bacteria;NA;NA;NA;NA;NA
ASV3828;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Anaerocella
ASV3829;Bacteria;NA;NA;NA;NA;NA
ASV3830;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Eikenella
ASV3831;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
ASV3832;Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;Nitrolancea
ASV3833;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV3834;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavisolibacter
ASV3835;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
ASV3836;Bacteria;candidate_division_WPS-1;NA;NA;NA;NA
ASV3837;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV3838;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Pontibacter
ASV3839;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV3840;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum
ASV3841;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium
ASV3842;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium
ASV3843;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;Ornithinibacter
ASV3844;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium
ASV3845;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_XlVa
ASV3846;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV3847;NA;NA;NA;NA;NA;NA
ASV3848;Bacteria;NA;NA;NA;NA;NA
ASV3849;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter
ASV3850;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;NA
ASV3851;Bacteria;Firmicutes;Bacilli;Lactobacillales;NA;NA
ASV3852;Bacteria;Cyanobacteria/Chloroplast;Cyanobacteria;Family_I;GpI;NA
ASV3853;Bacteria;Verrucomicrobia;Spartobacteria;NA;NA;NA
ASV3854;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Ruminococcus2
ASV3855;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Gryllotalpicola
ASV3856;Bacteria;Chloroflexi;NA;NA;NA;NA
ASV3857;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA
ASV3858;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Rothia
ASV3859;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
ASV3860;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;NA
ASV3861;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV3862;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV3863;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megasphaera
ASV3864;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;NA
ASV3865;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Panacagrimonas
ASV3866;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Singulisphaera
ASV3867;Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus
ASV3868;Bacteria;Actinobacteria;Actinobacteria;Solirubrobacterales;Conexibacteraceae;Conexibacter
ASV3869;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Nubsella
ASV3870;Bacteria;NA;NA;NA;NA;NA
ASV3871;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter
ASV3872;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae;NA
ASV3873;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium
ASV3874;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;NA
ASV3875;Bacteria;Firmicutes;Bacilli;Bacillales;NA;NA
ASV3876;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;NA;NA
ASV3877;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium
ASV3878;Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
ASV3879;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
ASV3880;Bacteria;NA;NA;NA;NA;NA
ASV3881;Bacteria;Acidobacteria;Acidobacteria_Gp3;Bryobacter;NA;NA
ASV3882;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
ASV3883;Bacteria;NA;NA;NA;NA;NA
ASV3884;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Oribacterium
ASV3885;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV3886;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
ASV3887;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI;Anaerococcus
ASV3888;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces
ASV3889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea
ASV3890;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas
ASV3891;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor
ASV3892;Bacteria;Cyanobacteria/Chloroplast;Cyanobacteria;Family_XIII;GpXIII;NA
ASV3893;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Byssovorax
ASV3894;Bacteria;Planctomycetes;NA;NA;NA;NA
ASV3895;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium
ASV3896;Bacteria;Cyanobacteria/Chloroplast;Chloroplast;Chloroplast;Streptophyta;NA
ASV3897;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae;Kineococcus
ASV3898;Bacteria;Proteobacteria;Betaproteobacteria;NA;NA;NA
ASV3899;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
ASV3900;NA;NA;NA;NA;NA;NA
ASV3901;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;NA;NA
ASV3902;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV3903;Bacteria;NA;NA;NA;NA;NA
ASV3904;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea
ASV3905;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Gordonia
ASV3906;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Nocardioides
ASV3907;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV3908;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Snodgrassella
ASV3909;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Rothia
ASV3910;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium
ASV3911;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Neorhizobium
ASV3912;Bacteria;Firmicutes;Clostridia;NA;NA;NA
ASV3913;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;NA
ASV3914;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;NA;NA
ASV3915;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;NA;NA
ASV3916;Bacteria;Cyanobacteria/Chloroplast;Cyanobacteria;Family_I;GpI;NA
ASV3917;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV3918;Bacteria;NA;NA;NA;NA;NA
ASV3919;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA
ASV3920;Bacteria;NA;NA;NA;NA;NA
ASV3921;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
ASV3922;Bacteria;NA;NA;NA;NA;NA
ASV3923;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
ASV3924;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptostreptococcus
ASV3925;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
ASV3926;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
ASV3927;Bacteria;Acidobacteria;Acidobacteria_Gp3;Gp3;NA;NA
ASV3928;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Thermogutta
ASV3929;Bacteria;Cyanobacteria/Chloroplast;Cyanobacteria;Family_XIII;GpXIII;NA
ASV3930;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;NA
ASV3931;Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;Hydrogenophilus
ASV3932;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister
ASV3933;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium
ASV3934;Bacteria;Acidobacteria;Acidobacteria_Gp16;Gp16;NA;NA
ASV3935;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium
ASV3936;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
ASV3937;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Rufibacter
ASV3938;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
ASV3939;Bacteria;Proteobacteria;Betaproteobacteria;NA;NA;NA
ASV3940;Bacteria;NA;NA;NA;NA;NA
ASV3941;Bacteria;Acidobacteria;Acidobacteria_Gp4;Blastocatella;NA;NA
ASV3942;Bacteria;Verrucomicrobia;Spartobacteria;NA;NA;NA
ASV3943;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA
ASV3944;Bacteria;Actinobacteria;Actinobacteria;Gaiellales;Gaiellaceae;Gaiella
ASV3945;Bacteria;candidate_division_WPS-1;NA;NA;NA;NA
ASV3946;NA;NA;NA;NA;NA;NA
ASV3947;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
ASV3948;Bacteria;NA;NA;NA;NA;NA
ASV3949;Bacteria;NA;NA;NA;NA;NA
ASV3950;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV3951;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae_1;Geobacillus
ASV3952;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV3953;Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6;NA;NA
ASV3954;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter
ASV3955;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV3956;Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus
ASV3957;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Adhaeribacter
ASV3958;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV3959;Bacteria;NA;NA;NA;NA;NA
ASV3960;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium
ASV3961;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Peptoniphilus
ASV3962;Bacteria;Cyanobacteria/Chloroplast;Cyanobacteria;Family_IV;GpIV;NA
ASV3963;Bacteria;Firmicutes;Bacilli;NA;NA;NA
ASV3964;Bacteria;Firmicutes;Bacilli;NA;NA;NA
ASV3965;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium
ASV3966;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae_1;Paenibacillus
ASV3967;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium
ASV3968;Bacteria;Actinobacteria;Actinobacteria;Solirubrobacterales;NA;NA
ASV3969;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA
ASV3970;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Vampirovibrio
ASV3971;Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Trueperaceae;Truepera
ASV3972;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Dyadobacter
ASV3973;Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA
ASV3974;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Hymenobacter
ASV3975;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV3976;Bacteria;Cyanobacteria/Chloroplast;Chloroplast;Chloroplast;Chlorophyta;NA
ASV3977;Bacteria;NA;NA;NA;NA;NA
ASV3978;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga
ASV3979;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Terrisporobacter
ASV3980;Bacteria;Firmicutes;NA;NA;NA;NA
ASV3981;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA
ASV3982;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;NA;NA
ASV3983;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga
ASV3984;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV3985;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA
ASV3986;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV3987;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Hymenobacter
ASV3988;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;NA
ASV3989;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;NA
ASV3990;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavisolibacter
ASV3991;Bacteria;Firmicutes;NA;NA;NA;NA
ASV3992;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;NA
ASV3993;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Sediminibacterium
ASV3994;Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA
ASV3995;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Carnimonas
ASV3996;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
ASV3997;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
ASV3998;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Dyadobacter
ASV3999;Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Iamiaceae;Aquihabitans
ASV4000;Bacteria;NA;NA;NA;NA;NA
ASV4001;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV4002;Bacteria;NA;NA;NA;NA;NA
ASV4003;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia
ASV4004;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
ASV4005;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;NA
ASV4006;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV4007;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;NA
ASV4008;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;NA
ASV4009;Bacteria;Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae;Gilliamella
ASV4010;Bacteria;Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae;Gilliamella
ASV4011;Bacteria;Actinobacteria;Actinobacteria;NA;NA;NA
ASV4012;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV4013;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
ASV4014;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV4015;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;NA;NA
ASV4016;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;Fluviicola
ASV4017;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV4018;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
ASV4019;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV4020;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV4021;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;NA
ASV4022;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
ASV4023;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV4024;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV4025;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum
ASV4026;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter
ASV4027;Bacteria;Actinobacteria;Actinobacteria;Solirubrobacterales;NA;NA
ASV4028;Bacteria;Firmicutes;Bacilli;Bacillales;NA;NA
ASV4029;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
ASV4030;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Neorhizobium
ASV4031;Bacteria;NA;NA;NA;NA;NA
ASV4032;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae;Blastococcus
ASV4033;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA
ASV4034;Bacteria;Cyanobacteria/Chloroplast;Chloroplast;Chloroplast;Bacillariophyta;NA
ASV4035;Bacteria;Cyanobacteria/Chloroplast;Chloroplast;Chloroplast;Streptophyta;NA
ASV4036;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV4037;Bacteria;NA;NA;NA;NA;NA
ASV4038;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA
ASV4039;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia
ASV4040;Bacteria;Cyanobacteria/Chloroplast;Chloroplast;Chloroplast;NA;NA
ASV4041;Bacteria;Firmicutes;Clostridia;Clostridiales;Gracilibacteraceae;Gracilibacter
ASV4042;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Phaselicystidaceae;Phaselicystis
ASV4043;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;NA
ASV4044;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae;Geodermatophilus
ASV4045;Bacteria;NA;NA;NA;NA;NA
ASV4046;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Belnapia
ASV4047;Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Streptobacillus
ASV4048;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA
ASV4049;Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;NA;NA
ASV4050;Bacteria;Firmicutes;Bacilli;Bacillales;NA;NA
ASV4051;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;NA;NA
ASV4052;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Carnimonas
ASV4053;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA
ASV4054;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella
ASV4055;Bacteria;Acidobacteria;Acidobacteria_Gp3;Gp3;NA;NA
ASV4056;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae_1;NA
ASV4057;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Pseudonocardia
ASV4058;Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
ASV4059;Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Meiothermus
ASV4060;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium
ASV4061;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum
ASV4062;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
ASV4063;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Neorhizobium
ASV4064;Bacteria;Cyanobacteria/Chloroplast;Cyanobacteria;Family_IX;GpIX;NA
ASV4065;Bacteria;Cyanobacteria/Chloroplast;Chloroplast;Chloroplast;Streptophyta;NA
ASV4066;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;NA;NA
ASV4067;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dietziaceae;Dietzia
ASV4068;Bacteria;Chloroflexi;NA;NA;NA;NA
ASV4069;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;NA
ASV4070;Bacteria;NA;NA;NA;NA;NA
ASV4071;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma
ASV4072;Bacteria;Actinobacteria;NA;NA;NA;NA
ASV4073;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV4074;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;NA;NA
ASV4075;Bacteria;NA;NA;NA;NA;NA
ASV4076;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Fonticella
ASV4077;Bacteria;NA;NA;NA;NA;NA
ASV4078;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
ASV4079;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Clostridium_sensu_stricto
ASV4080;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
ASV4081;Bacteria;NA;NA;NA;NA;NA
ASV4082;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA
ASV4083;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA
ASV4084;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;NA
ASV4085;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
ASV4086;Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium
ASV4087;Bacteria;NA;NA;NA;NA;NA
ASV4088;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV4089;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV4090;Bacteria;NA;NA;NA;NA;NA
ASV4091;NA;NA;NA;NA;NA;NA
ASV4092;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
ASV4093;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Niveispirillum
ASV4094;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;NA
ASV4095;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;NA;NA
ASV4096;Bacteria;Actinobacteria;NA;NA;NA;NA
ASV4097;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Adhaeribacter
ASV4098;Bacteria;Acidobacteria;Acidobacteria_Gp16;Gp16;NA;NA
ASV4099;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV4100;Bacteria;Actinobacteria;Actinobacteria;Solirubrobacterales;Conexibacteraceae;Conexibacter
ASV4101;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Okibacterium
ASV4102;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas
ASV4103;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas
ASV4104;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV4105;Bacteria;NA;NA;NA;NA;NA
ASV4106;Bacteria;Bacteroidetes;NA;NA;NA;NA
ASV4107;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Filifactor
ASV4108;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV4109;Bacteria;Firmicutes;Bacilli;Lactobacillales;NA;NA
ASV4110;Bacteria;NA;NA;NA;NA;NA
ASV4111;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;NA;NA
ASV4112;NA;NA;NA;NA;NA;NA
ASV4113;Bacteria;NA;NA;NA;NA;NA
